created_at,solved_at,average hours to resolution,initial_response,month created,cases count,channel,satisfaction,subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric_set_id,metric_set_full_resolution_time_in_minutes_business,metric_set_agent_wait_time_in_minutes_calendar,via_source_from_address,via_source_from_name,via_source_to_address,via_source_to_name,via_source_rel,requester_domain,submitter_domain,assignee_domain,Username__c,Order ID__c,Username of person being reported__c,Links to evidence of abuse__c,satisfaction_rating_id,satisfaction_rating_comment,via_source_from_ticket_id,via_source_from_subject,_BATCH_ID_,_BATCH_LAST_RUN_
4/24/17 0:00,3/12/18 0:00,14,2777,2017-04,cYvCnCrF,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YEW6pydP,,1,Leah@modocorp.com,Declan Alston,Serina@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
4/24/17 0:00,7/6/17 0:00,64,784,2017-04,5UWl5cKd,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THf5vB5M,,1,Patience@modocorp.com,Rigel Buckley,Isabella@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
10/8/17 0:00,5/20/17 0:00,16,3644,2017-10,yq1K8d3z,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apNCnMi0,,0,Nero@modocorp.com,Wilma Wright,Felix@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
2/3/18 0:00,4/1/17 0:00,48,236,2018-02,X3hszMdl,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KY6iuOeL,,1,Judith@modocorp.com,Lawrence House,Joelle@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/6/18 0:00,5/27/17 0:00,43,1314,2018-03,uONhHMUG,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kGPvpvHO,,1,Knox@modocorp.com,Colby Delaney,Virginia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
4/3/17 0:00,3/8/18 0:00,42,661,2017-04,1pTwr7cJ,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nLvCfFN8,,1,Colby@modocorp.com,Gemma Randall,Barrett@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
2/23/18 0:00,6/29/17 0:00,12,2651,2018-02,Qk7Oqcb8,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IRgIKL6f,,1,Leah@modocorp.com,Declan Alston,Serina@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
12/24/17 0:00,3/8/18 0:00,71,1537,2017-12,mlBPO3Bt,api,bad,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K63FlKHw,,1,Uma@modocorp.com,Colin Sawyer,Angelica@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
3/18/18 0:00,8/26/17 0:00,35,3477,2018-03,ncmnYS5o,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G7mkeV82,,1,Abra@modocorp.com,Florence Malone,Pandora@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
5/20/17 0:00,11/15/17 0:00,23,1308,2017-05,4KYe6Vjy,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mhKfLBbK,,1,Nero@modocorp.com,Wilma Wright,Felix@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
12/16/17 0:00,2/25/18 0:00,33,366,2017-12,7SOtimxa,api,unoffered,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTJptwtq,,1,Kelsey@modocorp.com,Thomas Pearson,Indigo@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
5/24/17 0:00,1/30/18 0:00,31,3871,2017-05,PIslOiBD,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnP0DKpZ,,1,Fletcher@modocorp.com,Neville Hill,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
3/5/17 0:00,10/23/17 0:00,56,732,2017-03,rNAVLpfp,email,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xg7LFcU1,,1,Wilma@modocorp.com,Noelani Wong,Edan@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
8/13/17 0:00,8/16/17 0:00,63,2333,2017-08,Q8Hlv8EW,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39CgcOQb,,0,Patience@modocorp.com,Rigel Buckley,Isabella@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/1/18 0:00,3/5/17 0:00,71,2142,2018-03,lX8OeZSa,email,unoffered,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5NznaDRw,,1,Fletcher@modocorp.com,Neville Hill,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
8/31/17 0:00,3/8/17 0:00,59,565,2017-08,UCIy5LXz,api,unoffered,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambEAgVO,,1,Jescie@modocorp.com,Irene Knight,Amal@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
7/31/17 0:00,1/22/18 0:00,56,1883,2017-07,cGMdm7oZ,api,unoffered,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kclWQftr,,1,Linus@modocorp.com,Luke Fowler,Lana@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
3/26/17 0:00,7/17/17 0:00,43,2877,2017-03,a7m8rQBN,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1Dc7pKE,,0,Leah@modocorp.com,Declan Alston,Serina@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
11/22/17 0:00,10/9/17 0:00,55,3656,2017-11,SCsk6Bp7,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DXwC60Mj,,0,Colby@modocorp.com,Gemma Randall,Barrett@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
5/5/17 0:00,6/15/17 0:00,9,1514,2017-05,E8NY8FqZ,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nCkLCQBg,,1,Nero@modocorp.com,Wilma Wright,Felix@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
10/16/17 0:00,7/19/17 0:00,20,3129,2017-10,VKbzFdcE,api,unoffered,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORffkJm1,,0,Ivory@modocorp.com,Kermit Preston,Hyacinth@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
3/12/17 0:00,8/2/17 0:00,40,749,2017-03,Q5DlFTDd,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3lbVIgJ0,,0,Linus@modocorp.com,Luke Fowler,Lana@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
5/16/17 0:00,10/5/17 0:00,0,136,2017-05,FxFLoRY4,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gL6a7Jeq,,1,Ezra@modocorp.com,Edan Wright,Joseph@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
2/15/18 0:00,11/25/17 0:00,44,1036,2018-02,ZnIbjRo5,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DnpdHpFZ,,0,Ivory@modocorp.com,Kermit Preston,Hyacinth@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
7/15/17 0:00,7/22/17 0:00,73,2225,2017-07,MkdJywZG,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HwgSKzKs,,0,Noble@modocorp.com,Christen Campos,Brennan@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/25/18 0:00,1/9/18 0:00,53,242,2018-03,EGginmR5,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V6nyGuT1,,0,Ivory@modocorp.com,Kermit Preston,Hyacinth@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
4/7/17 0:00,8/10/17 0:00,48,3421,2017-04,WgbiStZ4,api,unoffered,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qrxsBNQg,,1,Kelsey@modocorp.com,Thomas Pearson,Indigo@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
4/2/17 0:00,8/12/17 0:00,55,2857,2017-04,8gZSCjJy,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hOowFRMA,,0,Ivory@modocorp.com,Kermit Preston,Hyacinth@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
5/10/17 0:00,3/24/18 0:00,74,1824,2017-05,FqP5nrAS,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWsN00j3,,1,Patience@modocorp.com,Rigel Buckley,Isabella@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
10/9/17 0:00,4/20/17 0:00,53,650,2017-10,IKlKmOcM,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bPc29L8K,,1,Scarlett@modocorp.com,Jolene Baldwin,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/22/18 0:00,1/25/18 0:00,66,1814,2018-03,9iEck7OB,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7DTGVHyr,,0,Judith@modocorp.com,Lawrence House,Joelle@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
2/19/18 0:00,7/26/17 0:00,1,3457,2018-02,hMnPyhKJ,api,unoffered,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gPtKUXpV,,1,Aquila@modocorp.com,Jacqueline Flynn,Germane@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/25/17 0:00,7/4/17 0:00,64,3542,2017-03,XbYmFXNK,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QivGprZW,,0,Colby@modocorp.com,Gemma Randall,Barrett@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
1/30/18 0:00,10/25/17 0:00,73,3434,2018-01,qIRlbvZB,api,bad,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0qUYEAi8,,0,Prescott@modocorp.com,Willow Green,Gillian@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
8/31/17 0:00,3/22/17 0:00,47,783,2017-08,JEhiNzgh,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RjmpxoD4,,0,Ivory@modocorp.com,Kermit Preston,Hyacinth@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
7/26/17 0:00,3/30/17 0:00,66,2370,2017-07,VksSNXrc,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBPOUnrl,,0,Fletcher@modocorp.com,Neville Hill,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
9/1/17 0:00,2/13/18 0:00,98,408,2017-09,kjYDvNcF,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OwPHV6mm,,0,Vielka@modocorp.com,Porter Malone,Declan@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/3/17 0:00,1/15/18 0:00,67,3012,2017-03,h19PM6Dp,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wd1k7RBB,,1,Blaine@modocorp.com,Porter Drake,Linus@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
4/1/17 0:00,1/15/18 0:00,68,1960,2017-04,foimxiL0,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7IWMTSSg,,0,Leah@modocorp.com,Davis Cross,Germane@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
7/14/17 0:00,12/8/17 0:00,66,527,2017-07,HtBexVVY,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keDRRl29,,1,Ezra@modocorp.com,Edan Wright,Joseph@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
6/4/17 0:00,5/26/17 0:00,41,1388,2017-06,eAwUdNdf,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9Xdi16p,,1,Scarlett@modocorp.com,Hyacinth Edwards,Xavier@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
2/10/18 0:00,11/23/17 0:00,66,1986,2018-02,GFhPr6BI,email,unoffered,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TyUnhEyw,,1,Bree@modocorp.com,Uma Fowler,Riley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
8/27/17 0:00,9/5/17 0:00,10,2110,2017-08,WsMNvlK2,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbfu8HHB,,1,Linus@modocorp.com,Luke Fowler,Lana@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
5/11/17 0:00,3/24/18 0:00,52,3991,2017-05,tEzrpWXR,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bP0mXaTG,,0,Forrest@modocorp.com,Dillon Keller,Lavinia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
5/25/17 0:00,12/26/17 0:00,32,681,2017-05,gGQVCSOM,email,unoffered,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zOaA2fZ7,,0,Lavinia@modocorp.com,Rigel Alston,Nissim@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
3/13/17 0:00,3/5/18 0:00,26,2419,2017-03,fNzL9rRr,web,unoffered,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zjk4TQWB,,1,Scarlett@modocorp.com,Jolene Baldwin,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
12/7/17 0:00,3/5/17 0:00,54,2055,2017-12,fFnJrUPF,api,unoffered,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0qaVlp44,,0,Linus@modocorp.com,Luke Fowler,Lana@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
8/13/17 0:00,8/22/17 0:00,21,1016,2017-08,3W0X6Q9b,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W9TATemA,,0,Leah@modocorp.com,Declan Alston,Serina@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
6/27/17 0:00,4/24/17 0:00,41,2274,2017-06,clQrjJ2V,api,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClmeRAgh,,0,Leah@modocorp.com,Davis Cross,Germane@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
10/28/17 0:00,10/1/17 0:00,41,492,2017-10,tgVfAeua,api,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sawSA6MZ,,1,Leah@modocorp.com,Davis Cross,Germane@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
12/16/17 0:00,2/22/18 0:00,2,53,2017-12,NratJzC7,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6s4Kl2N6,,1,Scarlett@modocorp.com,Hyacinth Edwards,Xavier@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
11/24/17 0:00,10/24/17 0:00,0,482,2017-11,0pCNikGa,api,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GzAQuO8f,,1,Nero@modocorp.com,Wilma Wright,Felix@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
8/19/17 0:00,10/12/17 0:00,28,3665,2017-08,0cRLGBXR,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,voH4TA37,,0,Indigo@modocorp.com,Willow Mcgowan,Hillary@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
7/24/17 0:00,9/9/17 0:00,30,1097,2017-07,DRZ2W4iN,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1oYogsRf,,0,Leah@modocorp.com,Davis Cross,Germane@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
10/30/17 0:00,11/14/17 0:00,16,2879,2017-10,LWkIlQNo,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKp1cr1l,,0,Judith@modocorp.com,Lawrence House,Joelle@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/12/17 0:00,1/18/18 0:00,46,1713,2017-03,9NSo3dXT,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZFT5R47g,,0,Nero@modocorp.com,Kennedy Alston,Bruce@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
6/26/17 0:00,6/19/17 0:00,16,3487,2017-06,iVkA5IFa,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AygHU7r,,1,Vielka@modocorp.com,Nissim Malone,Venus@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/22/17 0:00,10/17/17 0:00,42,1099,2017-03,cLQNBkhH,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3F4p6kQP,,1,Blaine@modocorp.com,Porter Drake,Linus@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
7/29/17 0:00,3/7/17 0:00,58,1688,2017-07,nVZvOZvL,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5JtUXFjj,,0,Bree@modocorp.com,Uma Fowler,Riley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
2/1/18 0:00,6/7/17 0:00,37,3416,2018-02,lnJ9n3vJ,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ijNegLtz,,0,Knox@modocorp.com,Colby Delaney,Virginia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
